ID: L3545 | OPERACAO: Locacao | TITULO: Prédio Comercial para alugar com 618m² no Jardim Faculdade - Sorocaba | BAIRRO: Jardim Emília | CIDADE: Sorocaba | AREA: 580m2 | QUARTOS: 0 | BANHEIROS: 8 | VAGAS: 9 | ALUGUEL: R$ 28000 | DESCRICAO: Este prédio comercial está situado em uma localização excelente e oferece uma infraestrutura completa para atender a diversas necessidades empresariais. Com estacionamento para aproximadamente 9 veículos e 2 vagas na lateral, e sete vagas frontais voltadas para a Washington Luiz, o edifício garante fácil acesso e comodidade para clientes e funcionários. Distribuído em três pavimentos, o prédio possui: Térreo: Um amplo salão com dois banheiros, ideal para acomodar um grande fluxo de pessoas. 1º Pavimento: Outro salão espaçoso, uma cozinha, quatro banheiros e uma entrada lateral que leva a uma cozinha maior, além de vestiários femininos e masculinos. 2º Pavimento: Um mezanino com um banheiro, oferecendo uma área adicional que pode ser adaptada às necessidades do negócio. Este espaço versátil e bem localizado é uma excelente oportunidade para empresas que buscam um imóvel pronto para operações comerciais, com todas as comodidades necessárias para funcionar com eficiência e conforto. Gostaria de saber mais informações ou agendar uma visita?. ref. 3545 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=3545
ID: V5039 | OPERACAO: Venda | TITULO: Área na Avenida Victor Andrews | BAIRRO: Zona Industrial | CIDADE: Sorocaba | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Excelente terreno com frente de 120 metros e profundidade de 500 metros, localizado em uma área estratégica na zona industrial. Ideal para investidores, este imóvel se destaca em uma região de alta valorização. Com fácil acesso às principais rodovias e proximidade com todo o comércio local, o terreno oferece um grande potencial de retorno sobre o investimento. Não perca a oportunidade de adquirir um terreno com tamanha perspectiva de crescimento! Agende uma visita e venha conhecer essa chance única!. ref. 5039 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=5039
ID: V5035 | OPERACAO: Venda | TITULO: Galpão Industrial com 600 m² de construção | BAIRRO: Parque Industrial Prestes (Éden) | CIDADE: Sorocaba | AREA: 660m2 | QUARTOS: 0 | BANHEIROS: 6 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Galpão Industrial com 600 m² de construção. terreno plano de 1000m², pé direito de 8,8 metros, recepção, wc para PCD, cozinha. mezanino com 60 m² sendo sala ampla e 2 wc. Frente com recuo para estacionar e manobrar, lateral para carga e descarga.. ref. 5035 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=5035
ID: V5033 | OPERACAO: Venda | TITULO: Apartamento a venda com 2 quartos Jardim Santa Fé | BAIRRO: Jardim Santa Fé | CIDADE: Sorocaba | AREA: 52m2 | QUARTOS: 2 | BANHEIROS: 1 | VAGAS: 1 | ALUGUEL: R$ Sob consulta | DESCRICAO: Apartamento à venda com 2 quartos e sala de estar/jantar integrada à varanda. A cozinha é totalmente modulada e se conecta à área de serviço. Os quartos possuem armários planejados, sendo que o maior conta com ar-condicionado. O piso em porcelanato se estende pela sala e pelos quartos, garantindo um ambiente elegante e fácil de manter. O imóvel inclui 1 vaga de garagem descoberta. O condomínio oferece diversas comodidades, como salão de festas, quadra poliesportiva, piscina para adultos e crianças, além de uma área pet. Localização privilegiada, com fácil acesso à Rodovia Raposo Tavares.. ref. 5033 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=5033
ID: V5029 | OPERACAO: Venda | TITULO: Apartamento a venda com 2 quartos no Campolim | BAIRRO: Parque Campolim | CIDADE: Sorocaba | AREA: 55m2 | QUARTOS: 2 | BANHEIROS: 2 | VAGAS: 1 | ALUGUEL: R$ Sob consulta | DESCRICAO: Apartamento totalmente modulado e mobiliado, pronto para morar. O imóvel conta com uma sala com dois ambientes, uma aconchegante varanda gourmet, e cozinha integrada à sala, além de área de serviço e varanda técnica. Possui 2 quartos modulados, sendo 1 suíte equipada com ar-condicionado. Os banheiros são modernos, com box em vidro e gabinetes. O piso é todo em cerâmica, proporcionando facilidade na manutenção. Localizado em uma rua tranquila e sem saída, o bairro oferece uma infraestrutura completa, com comércio, escolas e shopping nas proximidades.. ref. 5029 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=5029
ID: V5019 | OPERACAO: Venda | TITULO: Casa a venda 3 quartos no bairro Barra Funda Votorantim | BAIRRO: Centro | CIDADE: Votorantim | AREA: 142m2 | QUARTOS: 3 | BANHEIROS: 2 | VAGAS: 1 | ALUGUEL: R$ Sob consulta | DESCRICAO: Casa com sala, cozinha ampla, wc social, 3 quartos. casa toda em piso cerâmico. Bairro com ótima localização com estrutura completa de comércios, próximo ao hospital Santo Antônio.. ref. 5019 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=5019
ID: V5018 | OPERACAO: Venda | TITULO: Área para empreendimento à venda no Cajuru | BAIRRO: Cajuru do Sul | CIDADE: Sorocaba | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Grande oportunidade de investimento no bairro do Cajuru! Esta área possui aproximadamente 1,3 milhão de metros quadrados e é perfeita para empreendimentos de grande porte, seja residencial, comercial ou industrial. Sua localização estratégica, com fácil acesso a partir do km 84,5 da Rodovia Castelo Branco, garante mobilidade e conectividade com diferentes regiões. A região está em crescimento e valorização constante, tornando-se ideal para projetos inovadores, como loteamentos, indústrias, centros logísticos ou comerciais. Essa é uma chance única de transformar uma visão em realidade. Para mais informações, entre em contato.. ref. 5018 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=5018
ID: V5014 | OPERACAO: Venda | TITULO: Prédio Comercial para a venda e locação na João Wagner Wey | BAIRRO: Jardim América | CIDADE: Sorocaba | AREA: 271m2 | QUARTOS: 0 | BANHEIROS: 4 | VAGAS: 5 | ALUGUEL: R$ Sob consulta | DESCRICAO: Amplo e moderno prédio comercial de esquina, em corredor de circulação rápida no Jardim América, com 270m² de área construída num total 380m². O imóvel possuí: No piso inferior: uma bela recepção, salão em L, com dois ambientes, 02 Salas abertas e contíguas, um escritório em piso de madeira. 03 banheiros, uma ampla cozinha, área de serviço e depósito com entrada para veículos de pequeno e médio porte, com 5m de largura por 2,20m de altura, protegida com portão eletrônico e portas de aço; Na área externa estacionamento descoberto, com vaga para 5 carros; No piso superior: um depósito menor, área de serviço, sala de descanso, 1 banheiro e 1 quarto de despejo. Em ótima localização, situado na zona Sul, com fácil acesso a Rodovia Raposo Tavares e às principais avenidas da região.. ref. 5014 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=5014
ID: V5012 | OPERACAO: Venda | TITULO: Casa em condomínio a venda com 3 quartos | BAIRRO: Wanel Ville | CIDADE: Sorocaba | AREA: 200m2 | QUARTOS: 3 | BANHEIROS: 4 | VAGAS: 4 | ALUGUEL: R$ Sob consulta | DESCRICAO: Sala 2 ambientes toda em piso porcelanato, lavabo, cozinha toda modulada e integrada com a sala e área gourmet. área de serviço com armários, área gourmet com churrasqueira e pia com gabinete, quintal grande todo gramado com 80m². escada com acabamento em mármore travertino, andar superior com 3 suítes amplas sendo 2 moduladas. todos as suítes com varanda. 4 vagas de garagem sendo 2 cobertas. Condomínio com lazer e segurança para toda a família.. ref. 5012 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=5012
ID: V5011 | OPERACAO: Venda | TITULO: Sala comercial a venda no Iguatemi Business | BAIRRO: Parque Bela Vista | CIDADE: Votorantim | AREA: 118m2 | QUARTOS: 0 | BANHEIROS: 2 | VAGAS: 2 | ALUGUEL: R$ Sob consulta | DESCRICAO: São duas lindas salas no prédio mais icônico de Sorocaba, com toda a estrutura do shopping Iguatemi, tendo 120 metros com recepção pronta, três consultórios, duas salas de procedimentos e banheiro.. ref. 5011 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=5011
ID: V5010 | OPERACAO: Venda | TITULO: Sobrado a venda, muito bem localizado região central, conforto e espaço para toda a família e amigos. | BAIRRO: Cidade Jardim | CIDADE: Sorocaba | AREA: 190m2 | QUARTOS: 3 | BANHEIROS: 3 | VAGAS: 2 | ALUGUEL: R$ Sob consulta | DESCRICAO: Casa bem localizada, espaço e conforto, edícula com quarto e banheiro. Churrasqueira com fogão a lenha, quintal com canil.. ref. 5010 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=5010
ID: V5008 | OPERACAO: Venda | TITULO: Terreno á venda, 1.576m2 - Jd Pagliato, Sorocaba | BAIRRO: Jardim Pagliato | CIDADE: Sorocaba | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Excelente oportunidade! Terreno de 1.576 m² totalmente plano, com uma localização privilegiada no Jardim Pagliato, ao lado do Recreativo Campestre e com fundos para o Condomínio Castanheira. A propriedade conta com uma casa de 4 dormitórios, sendo uma suíte, além de sala, cozinha e banheiro social. Está situada próxima à Avenida Armando Pannunzio, Raposo Tavares, Campolim e à Faculdade Anhanguera. Deseja agendar uma visita?. ref. 5008 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=5008
ID: V5000 | OPERACAO: Venda | TITULO: Área a venda com 24554,00m² | BAIRRO: Morros | CIDADE: Sorocaba | AREA: 0m2 | QUARTOS: 2 | BANHEIROS: 3 | VAGAS: 15 | ALUGUEL: R$ Sob consulta | DESCRICAO: Área a venda com 24554,00m², com casa principal, casa de caseiro, baias, pomar, área gourmet com piscina, salão e churrasqueira com pia de apoio. Localização privilegiada, frente para o asfalto com fácil acesso a Rodovia.. ref. 5000 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=5000
ID: V4999 | OPERACAO: Venda | TITULO: Terreno a venda com 1053,48m² no Village Ipanema | BAIRRO: Village Ipanema | CIDADE: Araçoiaba da Serra | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Terreno a venda com 1053,48m² localizado no condomínio Village Ipanema. ref. 4999 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4999
ID: V4993 | OPERACAO: Venda | TITULO: Terreno a venda em Avenida com 600m² | BAIRRO: Jardim Santa Cecília | CIDADE: Sorocaba | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Terreno a venda em Avenida com 600m², 10 metros de testada , duas frentes com ótima localização. Avenida com grande fluxo de veículos e grande variedade de comércios. topografia com pequeno declive.. ref. 4993 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4993
ID: V4992 | OPERACAO: Venda | TITULO: Flat à Venda - 46m² - Totalmente Mobiliado | BAIRRO: Vila Independência | CIDADE: Sorocaba | AREA: 46m2 | QUARTOS: 1 | BANHEIROS: 2 | VAGAS: 1 | ALUGUEL: R$ Sob consulta | DESCRICAO: Excelente flat com 46m², ideal para quem busca conforto e praticidade. Sala com 2 ambientes, revestida em porcelanato e com detalhes em gesso. Cozinha americana equipada, com bancada em granito. Lavabo e área de serviço. Varanda gourmet para momentos de descontração. 1 suíte completa, com ar condicionado e TV, proporcionando um ambiente acolhedor. 1 vaga coberta. Áreas Comuns: Salão de festas, academia e lavanderia. Pronto para morar, todo mobiliado e com modulados que maximizam o espaço. Agende sua visita! Esta é a oportunidade perfeita para quem deseja um lar confortável e bem localizado.. ref. 4992 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4992
ID: V4981 | OPERACAO: Venda | TITULO: Terreno a venda com 2204m² | BAIRRO: Parque Santa Isabel | CIDADE: Sorocaba | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Área com 2204,45 m², em localização privilegiada com fácil acesso para rodovia ou avenida importante da cidade. topografia em pequeno declive. ref. 4981 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4981
ID: V4980 | OPERACAO: Venda | TITULO: Terreno Bairro Eltonville | BAIRRO: Jardim Eltonville | CIDADE: Sorocaba | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Terreno 483m2 localizado no Bairro Eltonville Sorocaba. ref. 4980 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4980
ID: V4976 | OPERACAO: Venda | TITULO: Área a venda com 9700 m² | BAIRRO: Caguassu | CIDADE: Sorocaba | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Área a venda com 9700 m², topografia plana, com testada de 148 m² esquina.. ref. 4976 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4976
ID: V4974 | OPERACAO: Venda | TITULO: Terreno a venda em condomínio Fazenda Jequitibá | BAIRRO: Parque Ecoresidencial Fazenda Jequitibá | CIDADE: Sorocaba | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Terreno a venda em condomínio Fazenda Jequitibá com ótima localização no condomínio Esquina com 1700m², topografia plana.. ref. 4974 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4974
ID: V4972 | OPERACAO: Venda | TITULO: Casa comercial com Kitnets no Centro. | BAIRRO: Centro | CIDADE: Sorocaba | AREA: 167m2 | QUARTOS: 0 | BANHEIROS: 7 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Casa recentemente reformada com Terreno com 10 m de frente por 25 metros, com total de 07 Kitnets, uma uma pessoa, casal e família para fins de locação. As Kitnets possuem banheiro privativo, toda mobiliada (geladeira, fogão, armários, ar condicionado, roupa de cama, mesa, banho e utensílios domésticos. Os banheiros possuem revestimento, box em vidro temperado, pia e espelho. Localização privilegiada, com toda infraestrutura no entorno. Banheiros com box em vidro temperado, revestimento até o teto. Kitnets com cama casal, solteiro e família ( um beliche e casa de casal).. ref. 4972 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4972
ID: V4967 | OPERACAO: Venda | TITULO: Casa à venda com quatro suítes no Alphaville 3 | BAIRRO: Alphaville Nova Esplanada 3 | CIDADE: Votorantim | AREA: 370m2 | QUARTOS: 4 | BANHEIROS: 5 | VAGAS: 6 | ALUGUEL: R$ Sob consulta | DESCRICAO: Casa à venda em Condomínio de Alto Padrão e design moderno localizada em área privilegiada, oferece uma experiência única de conforto e sofisticação. Com elevador no hall de entrada, a residência assobradada possui ambientes integrados como sala de estar, jantar e TV, e uma cozinha gourmet conectada a uma ampla área de lazer, combinando elegância, funcionalidade e bem-estar. Área de lazer com fire place e piscina com praia preparada para aquecimento e hidromassagem, 4 suítes, incluindo uma suíte máster com closet e banheira. Lavabo, banheiro de piscina, lavanderia e despensa, Suíte reversível para escritório ou sala. Garagem para 6 carros, com 3 vagas cobertas e depósito. Previsão de entrega: Nov/2025.. ref. 4967 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4967
ID: V4966 | OPERACAO: Venda | TITULO: Casa à venda em Avenida - Comercial ou Residencial | BAIRRO: Jardim Vera Cruz | CIDADE: Sorocaba | AREA: 297m2 | QUARTOS: 0 | BANHEIROS: 3 | VAGAS: 2 | ALUGUEL: R$ Sob consulta | DESCRICAO: Casa assobrada que foi adaptada para duas casas (onde morou um dos filhos), a casa principal possui 02 quartos, sendo uma suíte, sala ampla para dois ambientes, cozinha, um banheiro social. A casa debaixo, possui dois quartos, sendo uma suíte, banheiro social, área de serviço, cozinha planejada. A casa possui um terraço coberto. 01 Vaga de garagem coberta e outra vaga descoberta. A casa está toda em piso cerâmico. Os ambientes são bem iluminados e ventilados, proporcionando conforto e praticidade. Quintal Localizada na zona oeste, a seis minutos do supermercado Tauste, próximo de escolas, posto de saúde, farmácias e diversos comércios em seu entorno. As casas têm acesso por escadas. Agende sua visita e descubra todo o potencial desta casa que combina flexibilidade, localização privilegiada e conforto para toda a família.. ref. 4966 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4966
ID: V4964 | OPERACAO: Venda | TITULO: Área plana a venda | BAIRRO: Capoavinha | CIDADE: Votorantim | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Área plana a venda com 60 metros de testada. totalizando 15.000 metros² topografia plana e área limpa localização privilegiada. ref. 4964 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4964
ID: V4956 | OPERACAO: Venda | TITULO: Casa térrea em Bairro com 04 quartos | BAIRRO: Jardim Vera Cruz | CIDADE: Sorocaba | AREA: 193m2 | QUARTOS: 4 | BANHEIROS: 3 | VAGAS: 3 | ALUGUEL: R$ Sob consulta | DESCRICAO: Casa térrea com sala, copa, cozinha, área de luz, lavanderia separada, quatro quartos, sendo um com suíte (com banheira de hidromassagem) e closet, um quarto reversível, podendo ampliar a sala (divisão com draywall) Toda casa com piso cerâmico, banheiros com box em vidro temperado, cozinha e banheiros com revestimento até o teto, todas esquadrias em madeira, aquecedor solar (5 placas). Área gourmet com churrasqueira e pia de apoio. Despensa e banheiro que serve a área gourmet. Entrada lateral com portão automático com garagem para 03 veículos.. ref. 4956 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4956
ID: V4955 | OPERACAO: Venda | TITULO: Terreno a venda no condomínio Helena Maria | BAIRRO: Jardim Villagio Milano | CIDADE: Sorocaba | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Terreno a venda de esquina com linda vista, topografia plana próxima ao lago Condomínio com academia, piscinas, salão de festa, pista de caminhada e muito verde. Segurança e diversão para toda a família. ref. 4955 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4955
ID: V4954 | OPERACAO: Venda | TITULO: Casa a venda com 3 quartos em condomínio | BAIRRO: Jardim Residencial Villagio Ipanema I | CIDADE: Sorocaba | AREA: 107m2 | QUARTOS: 3 | BANHEIROS: 2 | VAGAS: 2 | ALUGUEL: R$ Sob consulta | DESCRICAO: Casa térrea com design moderno, composta por uma ampla sala de dois ambientes e pé direito alto, integrada à cozinha em estilo americano. A área gourmet é perfeita para momentos de lazer, contando com pia e churrasqueira, além de uma área de serviço com quintal. A residência dispõe de três dormitórios, sendo um deles uma suíte, e um banheiro social. Todos os ambientes possuem piso e revestimento em porcelanato, proporcionando elegância e praticidade. O acabamento em gesso e as sancas com luminárias embutidas conferem um toque sofisticado. As esquadrias em alumínio garantem durabilidade e segurança. A garagem acomoda até três veículos, sendo um espaço coberto.. ref. 4954 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=4954
